folder,file,instrument,level,lot,inkludert,ekskludert,mean_beregnet,mean_angitt,sd_beregnet,sd_angitt,cv_beregnet,cv_angitt,zstat,sd_ratio
MCHC,MCHC Juni Juli.xlsx,XR2,L1,60751101,30,0.0,33.51,32.5,0.5,0.9,1.48,2.77,6.167,1.8
MCHC,MCHC Juni Juli.xlsx,XR3,L1,60751101,29,0.0,32.66,32.0,0.4,0.9,1.21,2.81,3.92,2.25
MCHC,MCHC Juni Juli.xlsx,XR1,L2,61311102,144,0.0,33.69,33.5,0.39,0.64,1.17,1.91,3.477,1.641025641025641
MCHC,MCHC Juni Juli.xlsx,XR2,L2,61311102,141,0.0,33.91,33.5,0.41,0.64,1.22,1.91,7.579,1.5609756097560976
MCHC,MCHC Juni Juli.xlsx,XR3,L2,61311102,141,0.0,33.29,33.5,0.33,0.64,0.98,1.91,-3.895,1.9393939393939394
MCHC,MCHC Juni Juli.xlsx,XR1,L2,60751102,42,0.0,33.78,33.5,0.32,0.64,0.96,1.91,2.821,2.0
MCHC,MCHC Juni Juli.xlsx,XR2,L2,60751102,42,0.0,33.99,33.5,0.38,0.64,1.11,1.91,4.967,1.6842105263157894
MCHC,MCHC Juni Juli.xlsx,XR3,L2,60751102,42,0.0,33.34,33.5,0.37,0.64,1.11,1.91,-1.615,1.7297297297297298
MCHC,MCHC Juni Juli.xlsx,XR1,L3,61311103,95,0.0,34.43,34.3,0.29,0.9,0.85,2.62,1.459,3.1034482758620694
MCHC,MCHC Juni Juli.xlsx,XR2,L3,61311103,94,0.0,34.69,34.3,0.29,0.9,0.84,2.62,4.229,3.1034482758620694
MCHC,MCHC Juni Juli.xlsx,XR3,L3,61311103,95,0.0,34.06,34.3,0.31,0.9,0.92,2.62,-2.611,2.903225806451613
MCHC,MCHC Juni Juli.xlsx,XR1,L3,60751103,28,0.0,34.35,34.1,0.39,0.9,1.13,2.64,1.449,2.3076923076923075
MCHC,MCHC Juni Juli.xlsx,XR2,L3,60751103,28,0.0,34.43,34.1,0.32,0.9,0.92,2.64,1.932,2.8125
MCHC,MCHC Juni Juli.xlsx,XR3,L3,60751103,28,0.0,33.76,34.1,0.33,0.9,0.98,2.64,-1.995,2.727272727272727
MCHC,MCHC Juni Juli.xlsx,XR3,L3,60751103,1297,0.0,33.62,33.32,0.73,0.79,2.17,2.37,13.59,1.082191780821918
MCHC,MCHC_January_March 2026.xlsx,XR1,L1,60191101,78,0.0,33.33,32.6,0.41,0.9,1.23,2.76,7.209,2.1951219512195124
MCHC,MCHC_January_March 2026.xlsx,XR2,L1,60191101,77,0.0,33.38,32.6,0.44,0.9,1.33,2.76,7.648,2.0454545454545454
MCHC,MCHC_January_March 2026.xlsx,XR3,L1,60191101,78,0.0,32.98,32.6,0.45,0.9,1.35,2.76,3.686,2.0
MCHC,MCHC_January_March 2026.xlsx,XR1,L1,53281101,50,2.0,32.72,33.0,0.53,0.6,1.62,1.82,-3.276,1.1320754716981132
MCHC,MCHC_January_March 2026.xlsx,XR1,L1,53281101,3,0.0,32.07,33.0,0.25,0.9,0.78,2.73,-1.796,3.6
MCHC,MCHC_January_March 2026.xlsx,XR1,L1,53281101,53,2.0,32.68,33.0,0.54,0.62,1.65,1.87,-3.718,1.1481481481481481
MCHC,MCHC_January_March 2026.xlsx,XR2,L1,53281101,52,1.0,32.82,33.0,0.53,0.6,1.62,1.82,-2.173,1.1320754716981132
MCHC,MCHC_January_March 2026.xlsx,XR2,L1,53281101,4,0.0,32.3,33.0,0.29,0.9,0.91,2.73,-1.556,3.1034482758620694
MCHC,MCHC_January_March 2026.xlsx,XR2,L1,53281101,56,1.0,32.78,33.0,0.53,0.62,1.63,1.89,-2.623,1.169811320754717
MCHC,MCHC_January_March 2026.xlsx,XR3,L1,53281101,52,3.0,32.4,33.0,0.49,0.6,1.5,1.82,-7.188,1.2244897959183674
MCHC,MCHC_January_March 2026.xlsx,XR3,L1,53281101,4,1.0,31.55,33.0,0.29,0.9,0.91,2.73,-3.222,3.1034482758620694
MCHC,MCHC_January_March 2026.xlsx,XR3,L1,53281101,56,4.0,32.34,33.0,0.52,0.62,1.62,1.89,-7.935,1.1923076923076923
MCHC,MCHC_January_March 2026.xlsx,XR1,L2,60191102,110,0.0,34.05,33.5,0.33,0.64,0.98,1.91,9.043,1.9393939393939394
MCHC,MCHC_January_March 2026.xlsx,XR2,L2,60191102,113,0.0,34.12,33.5,0.34,0.64,1.0,1.91,10.363,1.8823529411764706
MCHC,MCHC_January_March 2026.xlsx,XR3,L2,60191102,114,0.0,33.72,33.5,0.38,0.64,1.13,1.91,3.702,1.6842105263157894
MCHC,MCHC_January_March 2026.xlsx,XR1,L2,53281102,157,0.0,33.49,33.5,0.37,0.64,1.1,1.91,-0.125,1.7297297297297298
MCHC,MCHC_January_March 2026.xlsx,XR2,L2,53281102,157,0.0,33.61,33.5,0.4,0.64,1.2,1.91,2.207,1.5999999999999999
MCHC,MCHC_January_March 2026.xlsx,XR3,L2,53281102,157,0.0,33.23,33.5,0.33,0.64,0.98,1.91,-5.325,1.9393939393939394
MCHC,MCHC_January_March 2026.xlsx,XR1,L3,60191103,75,0.0,34.4,33.9,0.28,0.9,0.8,2.65,4.811,3.214285714285714
MCHC,MCHC_January_March 2026.xlsx,XR2,L3,60191103,74,0.0,34.52,33.9,0.27,0.9,0.79,2.65,5.903,3.333333333333333
MCHC,MCHC_January_March 2026.xlsx,XR3,L3,60191103,75,0.0,34.08,33.9,0.36,0.9,1.04,2.65,1.706,2.5
MCHC,MCHC_January_March 2026.xlsx,XR1,L3,53281103,53,0.0,34.31,34.0,0.43,0.9,1.25,2.65,2.518,2.0930232558139537
MCHC,MCHC_January_March 2026.xlsx,XR2,L3,53281103,46,0.0,34.35,34.0,0.37,0.9,1.07,2.65,2.605,2.4324324324324325
MCHC,MCHC_January_March 2026.xlsx,XR3,L3,53281103,54,0.0,34.16,34.0,0.28,0.9,0.82,2.65,1.315,3.214285714285714
MCHC,MCHC_January_March 2026.xlsx,XR3,L3,53281103,1583,7.0,33.64,33.42,0.67,0.74,2.0,2.21,11.894,1.1044776119402984
MCV,April 2026.xlsx,XR1,L1,60751101,5,0.0,70.1,72.5,0.4,1.33,0.53,1.83,-4.035,3.325
MCV,April 2026.xlsx,XR1,L1,60751101,19,0.0,70.6,70.6,0.6,1.33,0.83,1.88,-0.017,2.216666666666667
MCV,April 2026.xlsx,XR1,L1,60751101,24,0.0,70.5,71.0,0.6,1.33,0.82,1.87,-1.857,2.216666666666667
MCV,April 2026.xlsx,XR2,L1,60751101,6,0.0,70.4,72.5,0.4,1.33,0.5,1.83,-3.868,3.325
MCV,April 2026.xlsx,XR2,L1,60751101,16,0.0,71.3,70.6,0.6,1.33,0.79,1.88,1.955,2.216666666666667
MCV,April 2026.xlsx,XR2,L1,60751101,22,0.0,71.0,71.1,0.6,1.33,0.9,1.87,-0.353,2.216666666666667
MCV,April 2026.xlsx,XR3,L1,60751101,6,0.0,70.9,72.5,0.7,1.33,1.02,1.83,-2.885,1.9000000000000001
MCV,April 2026.xlsx,XR3,L1,60751101,16,0.0,71.2,70.6,0.8,1.33,1.06,1.88,1.898,1.6625
MCV,April 2026.xlsx,XR3,L1,60751101,22,0.0,71.2,71.1,0.7,1.33,1.04,1.87,0.112,1.9000000000000001
MCV,April 2026.xlsx,XR1,L1,60191101,41,0.0,71.5,72.5,0.5,1.33,0.76,1.83,-5.037,2.66
MCV,April 2026.xlsx,XR2,L1,60191101,38,0.0,72.2,72.5,0.5,1.33,0.73,1.83,-1.622,2.66
MCV,April 2026.xlsx,XR3,L1,60191101,38,0.0,72.4,72.5,0.6,1.33,0.81,1.83,-0.634,2.216666666666667
MCV,April 2026.xlsx,XR1,L2,60751102,35,0.0,82.3,83.9,0.5,1.5,0.59,1.79,-6.119,3.0
MCV,April 2026.xlsx,XR2,L2,60751102,34,0.0,82.9,83.9,0.5,1.5,0.59,1.79,-3.75,3.0
MCV,April 2026.xlsx,XR3,L2,60751102,32,0.0,82.9,83.9,0.5,1.5,0.66,1.79,-3.889,3.0
MCV,April 2026.xlsx,XR1,L2,60191102,58,0.0,81.6,82.3,0.5,1.5,0.63,1.82,-3.466,3.0
MCV,April 2026.xlsx,XR2,L2,60191102,56,0.0,82.2,82.3,0.5,1.5,0.65,1.82,-0.526,3.0
MCV,April 2026.xlsx,XR3,L2,60191102,55,0.0,82.4,82.3,0.5,1.5,0.62,1.82,0.683,3.0
MCV,April 2026.xlsx,XR1,L3,60751103,22,0.0,87.7,89.4,0.5,1.6,0.56,1.79,-5.13,3.2
MCV,April 2026.xlsx,XR2,L3,60751103,22,0.0,88.5,89.4,0.6,1.6,0.63,1.79,-2.772,2.666666666666667
MCV,April 2026.xlsx,XR3,L3,60751103,21,0.0,88.2,89.4,0.6,1.6,0.71,1.79,-3.355,2.666666666666667
MCV,April 2026.xlsx,XR1,L3,60191103,38,0.0,86.6,87.0,0.4,1.6,0.48,1.84,-1.612,4.0
MCV,April 2026.xlsx,XR2,L3,60191103,38,0.0,87.4,87.0,0.5,1.6,0.59,1.84,1.359,3.2
MCV,April 2026.xlsx,XR3,L3,60191103,42,0.0,87.4,87.0,0.5,1.6,0.56,1.84,1.688,3.2
MCV,April 2026.xlsx,XR3,L3,60191103,638,0.0,80.7,81.2,6.3,1.5,7.75,1.82,-8.079,0.2380952380952381
MCV,February 2026.xlsx,XR1,L1,60191101,12,0.0,71.9,72.5,0.4,1.33,0.61,1.83,-1.563,3.325
MCV,February 2026.xlsx,XR2,L1,60191101,14,0.0,70.6,72.5,0.3,1.33,0.46,1.83,-5.486,4.433333333333334
MCV,February 2026.xlsx,XR3,L1,60191101,14,0.0,71.6,72.5,0.6,1.33,0.77,1.83,-2.653,2.216666666666667
MCV,February 2026.xlsx,XR1,L1,53281101,24,0.0,73.8,71.9,0.5,1.33,0.67,1.85,7.014,2.66
MCV,February 2026.xlsx,XR2,L1,53281101,25,0.0,72.6,71.9,0.7,1.33,1.0,1.85,2.752,1.9000000000000001
MCV,February 2026.xlsx,XR3,L1,53281101,26,1.0,73.6,71.9,0.7,1.33,0.95,1.85,6.444,1.9000000000000001
MCV,February 2026.xlsx,XR1,L2,60191102,19,0.0,81.8,82.3,0.4,1.5,0.52,1.82,-1.315,3.75
MCV,February 2026.xlsx,XR2,L2,60191102,20,0.0,80.5,82.3,0.4,1.5,0.44,1.82,-5.426,3.75
MCV,February 2026.xlsx,XR3,L2,60191102,19,0.0,81.4,82.3,0.5,1.5,0.59,1.82,-2.524,3.0
MCV,February 2026.xlsx,XR1,L2,53281102,65,0.0,82.2,81.1,0.5,1.5,0.62,1.85,6.036,3.0
MCV,February 2026.xlsx,XR2,L2,53281102,65,0.0,80.8,81.1,0.5,1.5,0.64,1.85,-1.852,3.0
MCV,February 2026.xlsx,XR3,L2,53281102,64,0.0,81.7,81.1,0.5,1.5,0.65,1.85,3.275,3.0
MCV,February 2026.xlsx,XR1,L3,60191103,11,0.0,87.1,87.0,0.3,1.6,0.33,1.84,0.132,5.333333333333334
MCV,February 2026.xlsx,XR2,L3,60191103,12,0.0,85.7,87.0,0.4,1.6,0.45,1.84,-2.923,4.0
MCV,February 2026.xlsx,XR3,L3,60191103,11,0.0,86.4,87.0,0.2,1.6,0.28,1.84,-1.187,8.0
MCV,February 2026.xlsx,XR1,L3,53281103,22,0.0,89.4,88.5,0.4,1.6,0.42,1.81,2.625,4.0
MCV,February 2026.xlsx,XR2,L3,53281103,22,0.0,87.9,88.5,0.4,1.6,0.47,1.81,-1.852,4.0
MCV,February 2026.xlsx,XR3,L3,53281103,23,0.0,88.8,88.5,0.4,1.6,0.48,1.81,0.873,4.0
MCV,February 2026.xlsx,XR3,L3,53281103,468,1.0,80.7,80.5,5.4,1.5,6.64,1.84,2.471,0.27777777777777773
MCV,Juli 2026.xlsx,XR1,L1,61311101,64,0.0,72.3,73.5,0.6,1.33,0.83,1.81,-7.481,2.216666666666667
MCV,Juli 2026.xlsx,XR2,L1,61311101,64,0.0,72.7,73.5,0.7,1.33,0.94,1.81,-4.746,1.9000000000000001
MCV,Juli 2026.xlsx,XR3,L1,61311101,62,0.0,72.9,73.5,0.6,1.33,0.77,1.81,-3.504,2.216666666666667
MCV,Juli 2026.xlsx,XR1,L2,61311102,94,0.0,80.7,81.4,0.6,1.5,0.69,1.84,-4.229,2.5
MCV,Juli 2026.xlsx,XR2,L2,61311102,93,0.0,81.2,81.4,0.5,1.5,0.68,1.84,-1.521,3.0
MCV,Juli 2026.xlsx,XR3,L2,61311102,92,0.0,81.2,81.4,0.5,1.5,0.67,1.84,-1.056,3.0
MCV,Juli 2026.xlsx,XR1,L3,61311103,63,0.0,87.3,87.9,0.5,1.6,0.57,1.82,-2.85,3.2
MCV,Juli 2026.xlsx,XR2,L3,61311103,62,0.0,87.9,87.9,0.6,1.6,0.66,1.82,-0.23,2.666666666666667
MCV,Juli 2026.xlsx,XR3,L3,61311103,62,0.0,87.8,87.9,0.5,1.6,0.61,1.82,-0.46,3.2
MCV,Juli 2026.xlsx,XR3,L3,61311103,656,0.0,80.5,81.0,5.8,1.5,7.15,1.83,-8.193,0.25862068965517243
MCV,June 2026.xlsx,XR1,L1,61311101,32,0.0,71.9,73.5,0.6,1.33,0.77,1.81,-6.805,2.216666666666667
MCV,June 2026.xlsx,XR2,L1,61311101,34,0.0,72.4,73.5,0.7,1.33,0.9,1.81,-4.668,1.9000000000000001
MCV,June 2026.xlsx,XR3,L1,61311101,33,0.0,72.4,73.5,0.6,1.33,0.86,1.81,-4.542,2.216666666666667
MCV,June 2026.xlsx,XR3,L1,61311101,1,0.0,,,,,,,,
MCV,June 2026.xlsx,XR1,L1,60751101,28,0.0,71.2,70.6,0.5,1.33,0.71,1.88,2.33,2.66
MCV,June 2026.xlsx,XR2,L1,60751101,30,0.0,71.7,70.6,0.6,1.33,0.77,1.88,4.654,2.216666666666667
MCV,June 2026.xlsx,XR3,L1,60751101,29,0.0,71.7,70.6,0.5,1.33,0.75,1.88,4.594,2.66
MCV,June 2026.xlsx,XR1,L2,61311102,50,0.0,80.4,81.4,0.6,1.5,0.68,1.84,-4.61,2.5
MCV,June 2026.xlsx,XR2,L2,61311102,48,0.0,80.8,81.4,0.6,1.5,0.69,1.84,-2.848,2.5
MCV,June 2026.xlsx,XR3,L2,61311102,49,0.0,80.8,81.4,0.5,1.5,0.62,1.84,-2.819,3.0
MCV,June 2026.xlsx,XR1,L2,60751102,42,0.0,83.1,83.9,0.5,1.5,0.63,1.79,-3.312,3.0
MCV,June 2026.xlsx,XR2,L2,60751102,42,0.0,83.7,83.9,0.6,1.5,0.72,1.79,-0.844,2.5
MCV,June 2026.xlsx,XR3,L2,60751102,42,0.0,83.6,83.9,0.6,1.5,0.72,1.79,-1.276,2.5
MCV,June 2026.xlsx,XR1,L3,61311103,32,0.0,86.8,87.9,0.4,1.6,0.49,1.82,-3.933,4.0
MCV,June 2026.xlsx,XR2,L3,61311103,32,0.0,87.4,87.9,0.4,1.6,0.51,1.82,-1.701,4.0
MCV,June 2026.xlsx,XR3,L3,61311103,33,0.0,87.3,87.9,0.4,1.6,0.51,1.82,-1.98,4.0
MCV,June 2026.xlsx,XR1,L3,60751103,28,0.0,88.8,89.4,0.5,1.6,0.62,1.79,-1.925,3.2
MCV,June 2026.xlsx,XR2,L3,60751103,28,0.0,89.6,89.4,0.5,1.6,0.59,1.79,0.756,3.2
MCV,June 2026.xlsx,XR3,L3,60751103,28,0.0,89.5,89.4,0.6,1.6,0.63,1.79,0.343,2.666666666666667
MCV,June 2026.xlsx,XR3,L3,60751103,641,0.0,80.8,81.2,6.4,1.5,7.87,1.82,-7.605,0.234375
MCV,Mai 2026.xlsx,XR1,L1,60751101,65,0.0,71.0,70.6,0.5,1.33,0.73,1.88,2.304,2.66
MCV,Mai 2026.xlsx,XR2,L1,60751101,64,0.0,71.4,70.6,0.5,1.33,0.69,1.88,4.746,2.66
MCV,Mai 2026.xlsx,XR3,L1,60751101,62,0.0,71.7,70.6,0.5,1.33,0.69,1.88,6.331,2.66
MCV,Mai 2026.xlsx,XR1,L2,60751102,97,0.0,82.7,83.9,0.5,1.5,0.66,1.79,-7.608,3.0
MCV,Mai 2026.xlsx,XR2,L2,60751102,93,0.0,83.2,83.9,0.5,1.5,0.64,1.79,-4.59,3.0
MCV,Mai 2026.xlsx,XR3,L2,60751102,94,0.0,83.3,83.9,0.5,1.5,0.62,1.79,-4.16,3.0
MCV,Mai 2026.xlsx,XR1,L3,60751103,63,0.0,88.4,89.4,0.5,1.6,0.53,1.79,-4.953,3.2
MCV,Mai 2026.xlsx,XR2,L3,60751103,62,0.0,89.0,89.4,0.5,1.6,0.52,1.79,-2.103,3.2
MCV,Mai 2026.xlsx,XR3,L3,60751103,63,0.0,89.0,89.4,0.5,1.6,0.57,1.79,-2.181,3.2
MCV,Mai 2026.xlsx,XR3,L3,60751103,663,0.0,81.3,81.6,6.8,1.5,8.35,1.82,-5.642,0.22058823529411764
MCV,March 2026.xlsx,XR1,L1,60191101,66,0.0,71.9,72.5,0.8,1.33,1.16,1.83,-3.85,1.6625
MCV,March 2026.xlsx,XR2,L1,60191101,63,0.0,70.9,72.5,0.7,1.33,1.03,1.83,-9.331,1.9000000000000001
MCV,March 2026.xlsx,XR3,L1,60191101,64,0.0,71.7,72.5,0.6,1.33,0.9,1.83,-4.521,2.216666666666667
MCV,March 2026.xlsx,XR1,L2,60191102,91,0.0,82.0,82.3,0.7,1.5,0.85,1.82,-1.922,2.142857142857143
MCV,March 2026.xlsx,XR2,L2,60191102,93,0.0,81.0,82.3,0.7,1.5,0.8,1.82,-8.372,2.142857142857143
MCV,March 2026.xlsx,XR3,L2,60191102,95,0.0,81.7,82.3,0.6,1.5,0.7,1.82,-3.598,2.5
MCV,March 2026.xlsx,XR1,L3,60191103,64,0.0,87.1,87.0,0.6,1.6,0.7,1.84,0.281,2.666666666666667
MCV,March 2026.xlsx,XR2,L3,60191103,62,0.0,85.9,87.0,0.6,1.6,0.73,1.84,-5.231,2.666666666666667
MCV,March 2026.xlsx,XR3,L3,60191103,64,0.0,86.7,87.0,0.5,1.6,0.62,1.84,-1.563,3.2
MCV,March 2026.xlsx,XR3,L3,60191103,662,0.0,80.1,80.8,5.9,1.5,7.39,1.83,-12.394,0.2542372881355932
MCV,Ocak 2026.xlsx,XR1,L1,53281101,31,0.0,72.5,71.9,0.5,1.33,0.64,1.85,2.39,2.66
MCV,Ocak 2026.xlsx,XR2,L1,53281101,32,0.0,71.1,71.9,0.5,1.33,0.69,1.85,-3.336,2.66
MCV,Ocak 2026.xlsx,XR3,L1,53281101,32,0.0,72.2,71.9,0.5,1.33,0.7,1.85,1.396,2.66
MCV,Ocak 2026.xlsx,XR1,L2,53281102,92,0.0,81.6,81.1,0.6,1.5,0.74,1.85,3.51,2.5
MCV,Ocak 2026.xlsx,XR2,L2,53281102,92,0.0,80.1,81.1,0.5,1.5,0.68,1.85,-6.193,3.0
MCV,Ocak 2026.xlsx,XR3,L2,53281102,93,0.0,81.2,81.1,0.5,1.5,0.67,1.85,0.83,3.0
MCV,Ocak 2026.xlsx,XR1,L3,53281103,31,0.0,88.6,88.5,0.5,1.6,0.56,1.81,0.359,3.2
MCV,Ocak 2026.xlsx,XR2,L3,53281103,24,0.0,87.2,88.5,0.6,1.6,0.65,1.81,-4.095,2.666666666666667
MCV,Ocak 2026.xlsx,XR3,L3,53281103,31,0.0,88.0,88.5,0.5,1.6,0.53,1.81,-1.706,3.2
MCV,Ocak 2026.xlsx,XR3,L3,53281103,458,0.0,80.4,80.6,5.2,1.5,6.42,1.84,-2.129,0.28846153846153844
MPV,MPV April og Mai 2026.xlsx,XR1,L1,60751101,88,0.0,8.82,8.6,0.18,1.0,1.99,11.63,2.068,5.555555555555555
MPV,MPV April og Mai 2026.xlsx,XR2,L1,60751101,86,0.0,8.68,8.6,0.19,1.0,2.22,11.63,0.722,5.2631578947368425
MPV,MPV April og Mai 2026.xlsx,XR3,L1,60751101,84,0.0,8.66,8.6,0.18,1.0,2.08,11.63,0.546,5.555555555555555
MPV,MPV April og Mai 2026.xlsx,XR1,L1,60191101,41,0.0,8.74,8.6,0.16,1.0,1.84,11.63,0.89,6.25
MPV,MPV April og Mai 2026.xlsx,XR2,L1,60191101,38,0.0,8.66,8.6,0.17,1.0,2.02,11.63,0.389,5.88235294117647
MPV,MPV April og Mai 2026.xlsx,XR3,L1,60191101,38,0.0,8.67,8.6,0.19,1.0,2.17,11.63,0.454,5.2631578947368425
MPV,MPV April og Mai 2026.xlsx,XR1,L2,60751102,132,0.0,9.4,9.3,0.12,1.0,1.31,10.75,1.175,8.333333333333334
MPV,MPV April og Mai 2026.xlsx,XR2,L2,60751102,127,0.0,9.24,9.3,0.11,1.0,1.21,10.75,-0.63,9.090909090909092
MPV,MPV April og Mai 2026.xlsx,XR3,L2,60751102,126,0.0,9.25,9.3,0.11,1.0,1.24,10.75,-0.535,9.090909090909092
MPV,MPV April og Mai 2026.xlsx,XR1,L2,60191102,58,0.0,9.93,9.7,0.14,1.0,1.36,10.31,1.773,7.142857142857142
MPV,MPV April og Mai 2026.xlsx,XR2,L2,60191102,56,0.0,9.76,9.7,0.14,1.0,1.43,10.31,0.468,7.142857142857142
MPV,MPV April og Mai 2026.xlsx,XR3,L2,60191102,55,0.0,9.8,9.7,0.15,1.0,1.53,10.31,0.728,6.666666666666667
MPV,MPV April og Mai 2026.xlsx,XR1,L3,60751103,85,0.0,9.19,9.2,0.06,1.0,0.66,10.87,-0.054,16.666666666666668
MPV,MPV April og Mai 2026.xlsx,XR2,L3,60751103,84,0.0,9.05,9.2,0.08,1.0,0.85,10.87,-1.408,12.5
MPV,MPV April og Mai 2026.xlsx,XR3,L3,60751103,84,0.0,9.05,9.2,0.07,1.0,0.78,10.87,-1.397,14.285714285714285
MPV,MPV April og Mai 2026.xlsx,XR1,L3,60191103,38,0.0,9.67,9.5,0.06,1.0,0.64,10.53,1.038,16.666666666666668
MPV,MPV April og Mai 2026.xlsx,XR2,L3,60191103,38,0.0,9.5,9.5,0.08,1.0,0.86,10.53,0.016,12.5
MPV,MPV April og Mai 2026.xlsx,XR3,L3,60191103,42,0.0,9.52,9.5,0.07,1.0,0.74,10.53,0.123,14.285714285714285
MPV,MPV April og Mai 2026.xlsx,XR3,L3,60191103,1300,0.0,9.18,9.15,0.4,1.0,4.35,10.95,1.273,2.5
MPV,MPV Juni Juli.xlsx,XR1,L1,61311101,96,0.0,8.68,8.5,0.17,1.0,1.98,11.76,1.766,5.88235294117647
MPV,MPV Juni Juli.xlsx,XR2,L1,61311101,98,0.0,8.6,8.5,0.2,1.0,2.37,11.76,0.99,5.0
MPV,MPV Juni Juli.xlsx,XR3,L1,61311101,95,0.0,8.57,8.5,0.23,1.0,2.63,11.76,0.718,4.3478260869565215
MPV,MPV Juni Juli.xlsx,XR3,L1,61311101,1,0.0,,,,,,,,
MPV,MPV Juni Juli.xlsx,XR1,L1,60751101,28,0.0,8.85,8.6,0.17,1.0,1.88,11.63,1.304,5.88235294117647
MPV,MPV Juni Juli.xlsx,XR2,L1,60751101,30,0.0,8.75,8.6,0.14,1.0,1.58,11.63,0.84,7.142857142857142
MPV,MPV Juni Juli.xlsx,XR3,L1,60751101,29,0.0,8.73,8.6,0.16,1.0,1.89,11.63,0.706,6.25
MPV,MPV Juni Juli.xlsx,XR1,L2,61311102,144,0.0,9.31,9.2,0.13,1.0,1.44,10.87,1.325,7.692307692307692
MPV,MPV Juni Juli.xlsx,XR2,L2,61311102,141,0.0,9.15,9.2,0.13,1.0,1.39,10.87,-0.606,7.692307692307692
MPV,MPV Juni Juli.xlsx,XR3,L2,61311102,141,0.0,9.18,9.2,0.14,1.0,1.51,10.87,-0.253,7.142857142857142
MPV,MPV Juni Juli.xlsx,XR1,L2,60751102,42,0.0,9.43,9.3,0.17,1.0,1.81,10.75,0.864,5.88235294117647
MPV,MPV Juni Juli.xlsx,XR2,L2,60751102,42,0.0,9.28,9.3,0.11,1.0,1.23,10.75,-0.139,9.090909090909092
MPV,MPV Juni Juli.xlsx,XR3,L2,60751102,42,0.0,9.27,9.3,0.11,1.0,1.19,10.75,-0.17,9.090909090909092
MPV,MPV Juni Juli.xlsx,XR1,L3,61311103,95,0.0,9.08,9.0,0.07,1.0,0.76,11.11,0.749,14.285714285714285
MPV,MPV Juni Juli.xlsx,XR2,L3,61311103,94,0.0,8.94,9.0,0.07,1.0,0.76,11.11,-0.547,14.285714285714285
MPV,MPV Juni Juli.xlsx,XR3,L3,61311103,95,0.0,8.94,9.0,0.06,1.0,0.69,11.11,-0.554,16.666666666666668
MPV,MPV Juni Juli.xlsx,XR1,L3,60751103,28,0.0,9.23,9.2,0.06,1.0,0.7,10.87,0.132,16.666666666666668
MPV,MPV Juni Juli.xlsx,XR2,L3,60751103,28,0.0,9.09,9.2,0.08,1.0,0.89,10.87,-0.567,12.5
MPV,MPV Juni Juli.xlsx,XR3,L3,60751103,28,0.0,9.08,9.2,0.07,1.0,0.8,10.87,-0.624,14.285714285714285
MPV,MPV Juni Juli.xlsx,XR3,L3,60751103,1297,0.0,9.01,8.97,0.29,1.0,3.25,11.16,1.37,3.4482758620689657
MPV,MPVJanuarMarch2026.xlsx,XR1,L1,60191101,78,0.0,8.52,8.6,0.19,1.0,2.25,11.63,-0.679,5.2631578947368425
MPV,MPVJanuarMarch2026.xlsx,XR2,L1,60191101,77,0.0,8.38,8.6,0.18,1.0,2.21,11.63,-1.96,5.555555555555555
MPV,MPVJanuarMarch2026.xlsx,XR3,L1,60191101,78,0.0,8.39,8.6,0.19,1.0,2.28,11.63,-1.812,5.2631578947368425
MPV,MPVJanuarMarch2026.xlsx,XR1,L1,53281101,55,0.0,8.36,8.4,0.15,1.0,1.79,11.9,-0.31,6.666666666666667
MPV,MPVJanuarMarch2026.xlsx,XR2,L1,53281101,57,0.0,8.29,8.4,0.19,1.0,2.3,11.9,-0.861,5.2631578947368425
MPV,MPVJanuarMarch2026.xlsx,XR3,L1,53281101,59,0.0,8.28,8.4,0.17,1.0,2.04,11.9,-0.95,5.88235294117647
MPV,MPVJanuarMarch2026.xlsx,XR1,L2,60191102,110,0.0,9.65,9.7,0.18,1.0,1.89,10.31,-0.543,5.555555555555555
MPV,MPVJanuarMarch2026.xlsx,XR2,L2,60191102,113,0.0,9.46,9.7,0.17,1.0,1.8,10.31,-2.512,5.88235294117647
MPV,MPVJanuarMarch2026.xlsx,XR3,L2,60191102,114,0.0,9.48,9.7,0.17,1.0,1.76,10.31,-2.36,5.88235294117647
MPV,MPVJanuarMarch2026.xlsx,XR1,L2,53281102,157,0.0,9.92,10.1,0.1,1.0,1.0,9.9,-2.243,10.0
MPV,MPVJanuarMarch2026.xlsx,XR2,L2,53281102,157,0.0,9.73,10.1,0.09,1.0,0.96,9.9,-4.637,11.11111111111111
MPV,MPVJanuarMarch2026.xlsx,XR3,L2,53281102,157,0.0,9.77,10.1,0.11,1.0,1.15,9.9,-4.094,9.090909090909092
MPV,MPVJanuarMarch2026.xlsx,XR1,L3,60191103,75,0.0,9.43,9.5,0.15,1.0,1.57,10.53,-0.624,6.666666666666667
MPV,MPVJanuarMarch2026.xlsx,XR2,L3,60191103,74,0.0,9.25,9.5,0.15,1.0,1.59,10.53,-2.127,6.666666666666667
MPV,MPVJanuarMarch2026.xlsx,XR3,L3,60191103,75,0.0,9.28,9.5,0.14,1.0,1.55,10.53,-1.928,7.142857142857142
MPV,MPVJanuarMarch2026.xlsx,XR1,L3,53281103,53,0.0,9.75,9.9,0.07,1.0,0.77,10.1,-1.058,14.285714285714285
